+6.9431844202973993e-04 +3.4785484513745302e-01 -3.7335100613919258e-11 +0.0000000000000000e+00
+3.3000947820757201e-03 +6.5214515486254598e-01 -2.5097741732517977e-11 +0.0000000000000000e+00
+6.6999052179242801e-03 +6.5214515486254598e-01 -8.9768336556838863e-12 +0.0000000000000000e+00
+9.3056815579702599e-03 +3.4785484513745302e-01 +1.2932727428561681e-12 +0.0000000000000000e+00

+1.0694318442029740e-02 +3.4785484513745302e-01 +4.3632986125684886e-12 +0.0000000000000000e+00
+1.3300094782075720e-02 +6.5214515486254598e-01 +1.0346053243470895e-11 +0.0000000000000000e+00
+1.6699905217924280e-02 +6.5214515486254598e-01 +1.3892654501906384e-11 +0.0000000000000000e+00
+1.9305681557970258e-02 +3.4785484513745302e-01 +1.3586946207774486e-11 +0.0000000000000000e+00

+2.0694318442029739e-02 +3.4785484513745302e-01 +1.1646552901106141e-11 +0.0000000000000000e+00
+2.3300094782075717e-02 +6.5214515486254598e-01 +8.8431945732741250e-12 +0.0000000000000000e+00
+2.6699905217924279e-02 +6.5214515486254598e-01 +4.5028310405300938e-12 +0.0000000000000000e+00
+2.9305681557970260e-02 +3.4785484513745302e-01 +1.3798501513960306e-12 +0.0000000000000000e+00

+3.0694318442029741e-02 +3.4785484513745302e-01 +2.3069930070806702e-13 +0.0000000000000000e+00
+3.3300094782075719e-02 +6.5214515486254598e-01 -1.9380973905299215e-12 +0.0000000000000000e+00
+3.6699905217924281e-02 +6.5214515486254598e-01 -3.5727988435771982e-12 +0.0000000000000000e+00
+3.9305681557970262e-02 +3.4785484513745302e-01 -3.8801952610798759e-12 +0.0000000000000000e+00

+4.0694318442029739e-02 +3.4785484513745302e-01 -3.4181051523237279e-12 +0.0000000000000000e+00
+4.3300094782075721e-02 +6.5214515486254598e-01 -2.8467233859142723e-12 +0.0000000000000000e+00
+4.6699905217924283e-02 +6.5214515486254598e-01 -1.7513194668686677e-12 +0.0000000000000000e+00
+4.9305681557970264e-02 +3.4785484513745302e-01 -8.6024806788385121e-13 +0.0000000000000000e+00

+5.0694318442029741e-02 +3.4785484513745302e-01 -4.6887809108491982e-13 +0.0000000000000000e+00
+5.3300094782075716e-02 +6.5214515486254598e-01 +2.3982226063773414e-13 +0.0000000000000000e+00
+5.6699905217924278e-02 +6.5214515486254598e-01 +8.4776792676385193e-13 +0.0000000000000000e+00
+5.9305681557970259e-02 +3.4785484513745302e-01 +1.0367037155023844e-12 +0.0000000000000000e+00

+6.0694318442029743e-02 +3.4785484513745302e-01 +9.3707229190533077e-13 +0.0000000000000000e+00
+6.3300094782075711e-02 +6.5214515486254598e-01 +8.4429575774647668e-13 +0.0000000000000000e+00
+6.6699905217924280e-02 +6.5214515486254598e-01 +5.8690058591297199e-13 +0.0000000000000000e+00
+6.9305681557970275e-02 +3.4785484513745302e-01 +3.4617763244072987e-13 +0.0000000000000000e+00

+7.0694318442029752e-02 +3.4785484513745302e-01 +2.2195687748240649e-13 +0.0000000000000000e+00
+7.3300094782075720e-02 +6.5214515486254598e-01 +7.2964775285209200e-15 +0.0000000000000000e+00
+7.6699905217924275e-02 +6.5214515486254598e-01 -1.9189318480647927e-13 +0.0000000000000000e+00
+7.9305681557970256e-02 +3.4785484513745302e-01 -2.6655424249784463e-13 +0.0000000000000000e+00

+8.0694318442029733e-02 +3.4785484513745302e-01 -2.4516253604205094e-13 +0.0000000000000000e+00
+8.3300094782075715e-02 +6.5214515486254598e-01 -2.3506097978331181e-13 +0.0000000000000000e+00
+8.6699905217924284e-02 +6.5214515486254598e-01 -1.7637669681412363e-13 +0.0000000000000000e+00
+8.9305681557970265e-02 +3.4785484513745302e-01 -1.1333041861773989e-13 +0.0000000000000000e+00

+9.0694318442029742e-02 +3.4785484513745302e-01 -7.5437679292280967e-14 +0.0000000000000000e+00
+9.3300094782075724e-02 +6.5214515486254598e-01 -1.5031759218296738e-14 +0.0000000000000000e+00
+9.6699905217924279e-02 +6.5214515486254598e-01 +4.1958905324867752e-14 +0.0000000000000000e+00
+9.9305681557970260e-02 +3.4785484513745302e-01 +6.3615683046220344e-14 +0.0000000000000000e+00

+1.0069431844202975e-01 +3.4785484513745302e-01 +5.5122628461631913e-14 +0.0000000000000000e+00
+1.0330009478207572e-01 +6.5214515486254598e-01 +5.3856214516431904e-14 +0.0000000000000000e+00
+1.0669990521792429e-01 +6.5214515486254598e-01 +4.1671438675112218e-14 +0.0000000000000000e+00
+1.0930568155797026e-01 +3.4785484513745302e-01 +2.8775817823013843e-14 +0.0000000000000000e+00

+1.1069431844202973e-01 +3.4785484513745302e-01 +2.1386264100029776e-14 +0.0000000000000000e+00
+1.1330009478207573e-01 +6.5214515486254598e-01 +1.0089778802035305e-14 +0.0000000000000000e+00
+1.1669990521792428e-01 +6.5214515486254598e-01 +6.4574029211605061e-16 +0.0000000000000000e+00
+1.1930568155797026e-01 +3.4785484513745302e-01 -2.1361087615523025e-15 +0.0000000000000000e+00

+1.2069431844202974e-01 +3.4785484513745302e-01 +4.4208371901389089e-15 +0.0000000000000000e+00
+1.2330009478207571e-01 +6.5214515486254598e-01 +2.7133072217429933e-15 +0.0000000000000000e+00
+1.2669990521792429e-01 +6.5214515486254598e-01 -3.3332691169592796e-15 +0.0000000000000000e+00
+1.2930568155797026e-01 +3.4785484513745302e-01 -1.0718984836020121e-14 +0.0000000000000000e+00

+1.3069431844202975e-01 +3.4785484513745302e-01 -2.0703972038931908e-14 +0.0000000000000000e+00
+1.3330009478207572e-01 +6.5214515486254598e-01 -2.6642223431992265e-14 +0.0000000000000000e+00
+1.3669990521792430e-01 +6.5214515486254598e-01 -2.7513704087048538e-14 +0.0000000000000000e+00
+1.3930568155797027e-01 +3.4785484513745302e-01 -2.2028090434946404e-14 +0.0000000000000000e+00

+1.4069431844202976e-01 +3.4785484513745302e-01 -1.8288300147600871e-14 +0.0000000000000000e+00
+1.4330009478207573e-01 +6.5214515486254598e-01 -4.9009580466928168e-15 +0.0000000000000000e+00
+1.4669990521792428e-01 +6.5214515486254598e-01 +1.7258557493649185e-14 +0.0000000000000000e+00
+1.4930568155797025e-01 +3.4785484513745302e-01 +3.4038643940697947e-14 +0.0000000000000000e+00

+1.5069431844202974e-01 +3.4785484513745302e-01 +5.2935187817929327e-14 +0.0000000000000000e+00
+1.5330009478207574e-01 +6.5214515486254598e-01 +5.6959979672220703e-14 +0.0000000000000000e+00
+1.5669990521792426e-01 +6.5214515486254598e-01 +4.0849621019032982e-14 +0.0000000000000000e+00
+1.5930568155797026e-01 +3.4785484513745302e-01 +1.4118116762092831e-14 +0.0000000000000000e+00

+1.6069431844202975e-01 +3.4785484513745302e-01 -1.5051184230619511e-14 +0.0000000000000000e+00
+1.6330009478207572e-01 +6.5214515486254598e-01 -4.5689219037401222e-14 +0.0000000000000000e+00
+1.6669990521792430e-01 +6.5214515486254598e-01 -7.2343418436944263e-14 +0.0000000000000000e+00
+1.6930568155797027e-01 +3.4785484513745302e-01 -7.6884000436877741e-14 +0.0000000000000000e+00

+1.7069431844202973e-01 +3.4785484513745302e-01 -8.1359625154956103e-14 +0.0000000000000000e+00
+1.7330009478207573e-01 +6.5214515486254598e-01 -5.7070985847603624e-14 +0.0000000000000000e+00
+1.7669990521792428e-01 +6.5214515486254598e-01 +1.3587970566574516e-15 +0.0000000000000000e+00
+1.7930568155797028e-01 +3.4785484513745302e-01 +5.6924836796804898e-14 +0.0000000000000000e+00

+1.8069431844202974e-01 +3.4785484513745302e-01 +1.1665253716330567e-13 +0.0000000000000000e+00
+1.8330009478207571e-01 +6.5214515486254598e-01 +1.4981147824833724e-13 +0.0000000000000000e+00
+1.8669990521792426e-01 +6.5214515486254598e-01 +1.4024965759890478e-13 +0.0000000000000000e+00
+1.8930568155797026e-01 +3.4785484513745302e-01 +9.1648778673513814e-14 +0.0000000000000000e+00

+1.9069431844202975e-01 +3.4785484513745302e-01 +3.8472900996118187e-14 +0.0000000000000000e+00
+1.9330009478207572e-01 +6.5214515486254598e-01 -4.1765279133032474e-14 +0.0000000000000000e+00
+1.9669990521792430e-01 +6.5214515486254598e-01 -1.4284749528199033e-13 +0.0000000000000000e+00
+1.9930568155797027e-01 +3.4785484513745302e-01 -1.9843026012438029e-13 +0.0000000000000000e+00

+2.0069431844202976e-01 +3.4785484513745302e-01 -2.5568443483965014e-13 +0.0000000000000000e+00
+2.0330009478207572e-01 +6.5214515486254598e-01 -2.3717337685451356e-13 +0.0000000000000000e+00
+2.0669990521792428e-01 +6.5214515486254598e-01 -1.1774124113567782e-13 +0.0000000000000000e+00
+2.0930568155797025e-01 +3.4785484513745302e-01 +2.9394131568972784e-14 +0.0000000000000000e+00

+2.1069431844202974e-01 +3.4785484513745302e-01 +1.8417666735174233e-13 +0.0000000000000000e+00
+2.1330009478207573e-01 +6.5214515486254598e-01 +3.1844398810577352e-13 +0.0000000000000000e+00
+2.1669990521792429e-01 +6.5214515486254598e-01 +3.9455004066923204e-13 +0.0000000000000000e+00
+2.1930568155797026e-01 +3.4785484513745302e-01 +3.5765101403743308e-13 +0.0000000000000000e+00

+2.2069431844202972e-01 +3.4785484513745302e-01 +3.1575595172918012e-13 +0.0000000000000000e+00
+2.2330009478207574e-01 +6.5214515486254598e-01 +1.5100633456019464e-13 +0.0000000000000000e+00
+2.2669990521792427e-01 +6.5214515486254598e-01 -1.4907034241252691e-13 +0.0000000000000000e+00
+2.2930568155797029e-01 +3.4785484513745302e-01 -3.9346115192670774e-13 +0.0000000000000000e+00

+2.3069431844202976e-01 +3.4785484513745302e-01 -6.4105563585726353e-13 +0.0000000000000000e+00
+2.3330009478207570e-01 +6.5214515486254598e-01 -7.4320837423468496e-13 +0.0000000000000000e+00
+2.3669990521792428e-01 +6.5214515486254598e-01 -6.1398741283055025e-13 +0.0000000000000000e+00
+2.3930568155797025e-01 +3.4785484513745302e-01 -3.2332013063543556e-13 +0.0000000000000000e+00

+2.4069431844202974e-01 +3.4785484513745302e-01 -2.4363462530082496e-14 +0.0000000000000000e+00
+2.4330009478207570e-01 +6.5214515486254598e-01 +3.8071860027845898e-13 +0.0000000000000000e+00
+2.4669990521792429e-01 +6.5214515486254598e-01 +8.3751574385240714e-13 +0.0000000000000000e+00
+2.4930568155797025e-01 +3.4785484513745302e-01 +1.0454734434068301e-12 +0.0000000000000000e+00

+2.5069431844202972e-01 +3.4785484513745302e-01 +1.2434272552448636e-12 +0.0000000000000000e+00
+2.5330009478207571e-01 +6.5214515486254598e-01 +1.0851813554544689e-12 +0.0000000000000000e+00
+2.5669990521792430e-01 +6.5214515486254598e-01 +4.5059417350318744e-13 +0.0000000000000000e+00
+2.5930568155797029e-01 +3.4785484513745302e-01 -2.7287057606242025e-13 +0.0000000000000000e+00

+2.6069431844202973e-01 +3.4785484513745302e-01 -9.8786774818873318e-13 +0.0000000000000000e+00
+2.6330009478207572e-01 +6.5214515486254598e-01 -1.6235378204060620e-12 +0.0000000000000000e+00
