+2.1132486540518716e-03 +1.0000000000000000e+00 +1.1321611811063570e-07 +0.0000000000000000e+00
+7.8867513459481287e-03 +1.0000000000000000e+00 +6.2375654148367341e-08 +0.0000000000000000e+00

+1.2113248654051872e-02 +1.0000000000000000e+00 +2.3896596182656864e-08 +0.0000000000000000e+00
+1.7886751345948131e-02 +1.0000000000000000e+00 +1.1697482182687344e-10 +0.0000000000000000e+00

+2.2113248654051870e-02 +1.0000000000000000e+00 -9.9824148576517420e-09 +0.0000000000000000e+00
+2.7886751345948129e-02 +1.0000000000000000e+00 -1.6749807557208811e-08 +0.0000000000000000e+00

+3.2113248654051872e-02 +1.0000000000000000e+00 -1.4267395359142525e-08 +0.0000000000000000e+00
+3.7886751345948128e-02 +1.0000000000000000e+00 -1.1807299616560127e-08 +0.0000000000000000e+00

+4.2113248654051874e-02 +1.0000000000000000e+00 -6.7945427461029723e-09 +0.0000000000000000e+00
+4.7886751345948129e-02 +1.0000000000000000e+00 -2.7864715170075599e-09 +0.0000000000000000e+00

+5.2113248654051869e-02 +1.0000000000000000e+00 -1.3010450239624526e-10 +0.0000000000000000e+00
+5.7886751345948131e-02 +1.0000000000000000e+00 +1.8428320026941553e-09 +0.0000000000000000e+00

+6.2113248654051871e-02 +1.0000000000000000e+00 +2.0245252023650570e-09 +0.0000000000000000e+00
+6.7886751345948140e-02 +1.0000000000000000e+00 +2.0903904148315973e-09 +0.0000000000000000e+00

+7.2113248654051887e-02 +1.0000000000000000e+00 +1.3700699390188990e-09 +0.0000000000000000e+00
+7.7886751345948135e-02 +1.0000000000000000e+00 +7.9920087167434119e-10 +0.0000000000000000e+00

+8.2113248654051868e-02 +1.0000000000000000e+00 +2.7508733775222816e-10 +0.0000000000000000e+00
+8.7886751345948130e-02 +1.0000000000000000e+00 -1.1526903952637587e-10 +0.0000000000000000e+00

+9.2113248654051877e-02 +1.0000000000000000e+00 -2.2907013585669511e-10 +0.0000000000000000e+00
+9.7886751345948125e-02 +1.0000000000000000e+00 -3.0624416086858244e-10 +0.0000000000000000e+00

+1.0211324865405187e-01 +1.0000000000000000e+00 -2.2067747488082101e-10 +0.0000000000000000e+00
+1.0788675134594813e-01 +1.0000000000000000e+00 -1.5419134117171262e-10 +0.0000000000000000e+00

+1.1211324865405187e-01 +1.0000000000000000e+00 -6.8711116443878984e-11 +0.0000000000000000e+00
+1.1788675134594813e-01 +1.0000000000000000e+00 -5.9735090834346722e-12 +0.0000000000000000e+00

+1.2211324865405188e-01 +1.0000000000000000e+00 +2.0539435855900518e-11 +0.0000000000000000e+00
+1.2788675134594812e-01 +1.0000000000000000e+00 +3.9250940453924479e-11 +0.0000000000000000e+00

+1.3211324865405188e-01 +1.0000000000000000e+00 +3.0692897677990710e-11 +0.0000000000000000e+00
+1.3788675134594813e-01 +1.0000000000000000e+00 +2.4259646294275692e-11 +0.0000000000000000e+00

+1.4211324865405189e-01 +1.0000000000000000e+00 +1.2006290461685548e-11 +0.0000000000000000e+00
+1.4788675134594814e-01 +1.0000000000000000e+00 +3.2132114735696664e-12 +0.0000000000000000e+00

+1.5211324865405187e-01 +1.0000000000000000e+00 -1.3658673661986406e-12 +0.0000000000000000e+00
+1.5788675134594812e-01 +1.0000000000000000e+00 -4.6018274348785549e-12 +0.0000000000000000e+00

+1.6211324865405188e-01 +1.0000000000000000e+00 -3.8611171933411214e-12 +0.0000000000000000e+00
+1.6788675134594813e-01 +1.0000000000000000e+00 -3.3387700954693678e-12 +0.0000000000000000e+00

+1.7211324865405186e-01 +1.0000000000000000e+00 -1.7346207958882088e-12 +0.0000000000000000e+00
+1.7788675134594814e-01 +1.0000000000000000e+00 -6.1414715105222032e-13 +0.0000000000000000e+00

+1.8211324865405187e-01 +1.0000000000000000e+00 +4.9296104080489311e-14 +0.0000000000000000e+00
+1.8788675134594812e-01 +1.0000000000000000e+00 +5.1368573342623218e-13 +0.0000000000000000e+00

+1.9211324865405188e-01 +1.0000000000000000e+00 +4.5293890722293915e-13 +0.0000000000000000e+00
+1.9788675134594813e-01 +1.0000000000000000e+00 +4.1567887652341628e-13 +0.0000000000000000e+00

+2.0211324865405186e-01 +1.0000000000000000e+00 +2.1845233429562545e-13 +0.0000000000000000e+00
+2.0788675134594814e-01 +1.0000000000000000e+00 +8.6384438155118355e-14 +0.0000000000000000e+00

+2.1211324865405187e-01 +1.0000000000000000e+00 +5.3110049729534199e-15 +0.0000000000000000e+00
+2.1788675134594812e-01 +1.0000000000000000e+00 -5.1686445883419297e-14 +0.0000000000000000e+00

+2.2211324865405188e-01 +1.0000000000000000e+00 -4.2074219025743947e-14 +0.0000000000000000e+00
+2.2788675134594813e-01 +1.0000000000000000e+00 -4.7978931665131743e-14 +0.0000000000000000e+00

+2.3211324865405186e-01 +1.0000000000000000e+00 -4.5887309652083486e-14 +0.0000000000000000e+00
+2.3788675134594814e-01 +1.0000000000000000e+00 -4.1397180440638922e-14 +0.0000000000000000e+00

+2.4211324865405187e-01 +1.0000000000000000e+00 -5.9431443894791815e-14 +0.0000000000000000e+00
+2.4788675134594812e-01 +1.0000000000000000e+00 +4.8682091097374054e-16 +0.0000000000000000e+00

+2.5211324865405188e-01 +1.0000000000000000e+00 +1.2208311264684311e-13 +0.0000000000000000e+00
+2.5788675134594813e-01 +1.0000000000000000e+00 +2.0575831304169108e-13 +0.0000000000000000e+00

+2.6211324865405189e-01 +1.0000000000000000e+00 +4.1213000831869171e-13 +0.0000000000000000e+00
+2.6788675134594814e-01 +1.0000000000000000e+00 +1.0864416236736645e-13 +0.0000000000000000e+00

